Row;s_level_name;e_full_name;e_INN_code;s_sec_type_name_dop;s_sec_form_name_full;s_RTS_code;s_ISIN_code;si_gos_reg_num;si_gos_reg_date;s_face_value;s_face_value_currency;s_quot_list_in_date;s_segment;s_date_defolt;s_date_technic_defolt
936;Некотировальная часть Списка;Zynex, Inc.;;Акции;Акции иностранного эмитента обыкновенные;ZYXI;US98986M1036;;;0,001000000000000000;USD;25.10.2019 0:00:00;;;
937;Некотировальная часть Списка;Appian Corporation;;Акции;Акции иностранного эмитента обыкновенные класса A;APPN;US03782L1017;;;0,000100000000000000;USD;25.10.2019 0:00:00;;;
938;Некотировальная часть Списка;Funko, Inc.;;Акции;Акции иностранного эмитента обыкновенные класса A;FNKO;US3610081057;;;0,000100000000000000;USD;25.10.2019 0:00:00;;;
939;Некотировальная часть Списка;Ultra Clean Holdings, Inc.;;Акции;Акции иностранного эмитента обыкновенные;UCTT;US90385V1070;;;0,001000000000000000;USD;25.10.2019 0:00:00;;;
940;Некотировальная часть Списка;Pacira BioSciences, Inc.;;Акции;Акции иностранного эмитента обыкновенные;PCRX;US6951271005;;;0,001000000000000000;USD;25.10.2019 0:00:00;;;
941;Некотировальная часть Списка;1-800-FLOWERS.COM, Inc.;;Акции;Акции иностранного эмитента обыкновенные класса A;FLWS;US68243Q1067;;;0,010000000000000000;USD;25.10.2019 0:00:00;;;
942;Некотировальная часть Списка;Freshpet, Inc.;;Акции;Акции иностранного эмитента обыкновенные;FRPT;US3580391056;;;0,001000000000000000;USD;25.10.2019 0:00:00;;;
943;Некотировальная часть Списка;Catalent, Inc.;;Акции;Акции иностранного эмитента обыкновенные;CTLT;US1488061029;;;0,010000000000000000;USD;25.10.2019 0:00:00;;;
944;Некотировальная часть Списка;MRC Global Inc.;;Акции;Акции иностранного эмитента обыкновенные;MRC;US55345K1034;;;0,010000000000000000;USD;25.10.2019 0:00:00;;;
945;Некотировальная часть Списка;Reata Pharmaceuticals, Inc.;;Акции;Акции иностранного эмитента обыкновенные класса A;RETA;US75615P1030;;;0,001000000000000000;USD;25.10.2019 0:00:00;;;
946;Некотировальная часть Списка;Everbridge, Inc.;;Акции;Акции иностранного эмитента обыкновенные;EVBG;US29978A1043;;;0,001000000000000000;USD;25.10.2019 0:00:00;;;
947;Некотировальная часть Списка;Hostess Brands, Inc.;;Акции;Акции иностранного эмитента обыкновенные класса A;TWNK;US44109J1060;;;0,000100000000000000;USD;25.10.2019 0:00:00;;;
948;Некотировальная часть Списка;Post Holdings, Inc.;;Акции;Акции иностранного эмитента обыкновенные;POST;US7374461041;;;0,010000000000000000;USD;25.10.2019 0:00:00;;;
949;Некотировальная часть Списка;Western Alliance Bancorporation;;Акции;Акции иностранного эмитента обыкновенные;WAL;US9576381092;;;0,000100000000000000;USD;25.10.2019 0:00:00;;;
950;Некотировальная часть Списка;Pilgrim’s Pride Corporation;;Акции;Акции иностранного эмитента обыкновенные;PPC;US72147K1088;;;0,010000000000000000;USD;25.10.2019 0:00:00;;;
951;Некотировальная часть Списка;Upwork Inc.;;Акции;Акции иностранного эмитента обыкновенные;UPWK;US91688F1049;;;0,000100000000000000;USD;25.10.2019 0:00:00;;;
952;Некотировальная часть Списка;Vonage Holdings Corp.;;Акции;Акции иностранного эмитента обыкновенные;VG;US92886T2015;;;0,001000000000000000;USD;25.10.2019 0:00:00;;;
953;Некотировальная часть Списка;STAAR Surgical Company;;Акции;Акции иностранного эмитента обыкновенные;STAA;US8523123052;;;0,010000000000000000;USD;25.10.2019 0:00:00;;;
954;Некотировальная часть Списка;Integer Holdings Corporation;;Акции;Акции иностранного эмитента обыкновенные;ITGR;US45826H1095;;;0,001000000000000000;USD;25.10.2019 0:00:00;;;
955;Некотировальная часть Списка;Synaptics Incorporated;;Акции;Акции иностранного эмитента обыкновенные;SYNA;US87157D1090;;;0,001000000000000000;USD;25.10.2019 0:00:00;;;
956;Некотировальная часть Списка;Zumiez Inc.;;Акции;Акции иностранного эмитента обыкновенные;ZUMZ;US9898171015;;;;;25.10.2019 0:00:00;;;
957;Некотировальная часть Списка;Halozyme Therapeutics, Inc.;;Акции;Акции иностранного эмитента обыкновенные;HALO;US40637H1095;;;0,001000000000000000;USD;25.10.2019 0:00:00;;;
958;Некотировальная часть Списка;Eagle Pharmaceuticals, Inc.;;Акции;Акции иностранного эмитента обыкновенные;EGRX;US2697961082;;;0,001000000000000000;USD;25.10.2019 0:00:00;;;
959;Некотировальная часть Списка;World Acceptance Corporation;;Акции;Акции иностранного эмитента обыкновенные;WRLD;US9814191048;;;;;25.10.2019 0:00:00;;;
960;Некотировальная часть Списка;BlackLine, Inc.;;Акции;Акции иностранного эмитента обыкновенные;BL;US09239B1098;;;0,010000000000000000;USD;25.10.2019 0:00:00;;;
961;Некотировальная часть Списка;NeoGenomics, Inc.;;Акции;Акции иностранного эмитента обыкновенные;NEO;US64049M2098;;;0,001000000000000000;USD;25.10.2019 0:00:00;;;
962;Некотировальная часть Списка;Aerie Pharmaceuticals, Inc.;;Акции;Акции иностранного эмитента обыкновенные;AERI;US00771V1089;;;0,001000000000000000;USD;25.10.2019 0:00:00;;;
963;Некотировальная часть Списка;TreeHouse Foods, Inc.;;Акции;Акции иностранного эмитента обыкновенные;THS;US89469A1043;;;0,010000000000000000;USD;25.10.2019 0:00:00;;;
964;Некотировальная часть Списка;LivePerson, Inc.;;Акции;Акции иностранного эмитента обыкновенные;LPSN;US5381461012;;;0,001000000000000000;USD;25.10.2019 0:00:00;;;
965;Некотировальная часть Списка;ePlus inc.;;Акции;Акции иностранного эмитента обыкновенные;PLUS;US2942681071;;;0,010000000000000000;USD;25.10.2019 0:00:00;;;
966;Некотировальная часть Списка;Encore Capital Group, Inc.;;Акции;Акции иностранного эмитента обыкновенные;ECPG;US2925541029;;;0,010000000000000000;USD;25.10.2019 0:00:00;;;
967;Некотировальная часть Списка;Heron Therapeutics, Inc.;;Акции;Акции иностранного эмитента обыкновенные;HRTX;US4277461020;;;0,010000000000000000;USD;25.10.2019 0:00:00;;;
